filename,cell_name,cell_area
data12_gastritis.png,193,1086.0
data12_gastritis.png,194,4409.0
data12_gastritis.png,195,3966.0
data12_gastritis.png,196,749.0
data12_gastritis.png,197,1269.0
data12_gastritis.png,198,752.0
data12_gastritis.png,199,1397.0
data12_gastritis.png,200,1149.0
data12_gastritis.png,201,836.0
data12_gastritis.png,202,1329.0
data12_gastritis.png,203,1639.0
data12_gastritis.png,204,1050.0
data12_gastritis.png,205,1105.0
data12_gastritis.png,206,1533.0
data12_gastritis.png,207,1197.0
data12_gastritis.png,208,2450.0
data12_gastritis.png,209,922.0
data12_gastritis.png,210,6636.0
data12_gastritis.png,211,10.0
data12_gastritis.png,212,770.0
data12_gastritis.png,213,322.0
data12_gastritis.png,214,896.0
data12_gastritis.png,215,2504.0
data12_gastritis.png,216,1790.0
data12_gastritis.png,217,5041.0
data12_gastritis.png,218,1144.0
data12_gastritis.png,219,2757.0
data12_gastritis.png,220,1950.0
data12_gastritis.png,221,587.0
data12_gastritis.png,222,1080.0
data12_gastritis.png,223,958.0
data12_gastritis.png,224,1969.0
data12_gastritis.png,225,651.0
data12_gastritis.png,226,1207.0
data12_gastritis.png,227,1056.0
data12_gastritis.png,228,1860.0
data12_gastritis.png,229,1163.0
data12_gastritis.png,230,1091.0
data12_gastritis.png,231,317.0
data12_gastritis.png,232,149.0
data12_gastritis.png,233,574.0
data12_gastritis.png,234,440.0
data12_gastritis.png,235,1048.0
data12_gastritis.png,236,426.0
data12_gastritis.png,237,1274.0
data12_gastritis.png,238,2401.0
data12_gastritis.png,239,852.0
data12_gastritis.png,240,1504.0
data12_gastritis.png,241,567.0
data12_gastritis.png,242,2875.0
data12_gastritis.png,243,5571.0
data12_gastritis.png,244,626.0
data12_gastritis.png,245,674.0
data12_gastritis.png,246,2118.0
data12_gastritis.png,247,572.0
data12_gastritis.png,248,761.0
data12_gastritis.png,249,596.0
data12_gastritis.png,250,837.0
data12_gastritis.png,251,848.0
data12_gastritis.png,252,573.0
data12_gastritis.png,253,1737.0
data12_gastritis.png,254,478.0
data12_gastritis.png,255,2179.0
data12_gastritis.png,256,4875.0
data12_gastritis.png,257,918.0
data12_gastritis.png,258,1141.0
